FIRE_NO,VERSION_NO,FIRE_YEAR,FIRE_CAUSE,FIRELABEL,SIZE_HA,SOURCE,TRACK_DATE,LOAD_DATE,FIRE_DATE,METHOD,FCODE,SHAPE,OBJECTID,AREA_SQM,FEAT_LEN,X,Y
N60579,2015082501,2015,Lightning,2015-N60579,89.5,2015 ROLLOVER,20150825,20150825,20150812,OZIX,JA70003000,,1845087,895090.5544,6014.652700000001,,
N60584,2015082801,2015,Person,2015-N60584,4417,2015 ROLLOVER,20150828,20150828,20150813,OZIX,JA70003000,,1845088,44170200.9631,52161.4739,,
N60585,2015082901,2015,Lightning,2015-N60585,1954.9,2015 ROLLOVER,20150829,20151116123243,20150725,Non-corrected airborne GPS                        ,JA70003000,,1845089,19549176.2318,23472.2412,,
V50077,2015082701,2015,Person,2015-V50077,12.3,2015 ROLLOVER,20150827,20150828100244,20150620,OZIX,JA70003000,,1845151,123830.3891,1871.33,,
V50256,2015071901,2015,Person,2015-V50256,423.2,2015 ROLLOVER,20150719,20150719181136,20150702,OZIX,JA70003000,,1845152,4232899.4473,12633.9023,,
V50352,2015073101,2015,Person,2015-V50352,0.4,2015 ROLLOVER,20150731,20150731105731,20150727,OZIX,JA70003000,,1845153,4008.6223,263.3446,,
V50441,2015090301,2015,Person,2015-V50441,28.1,2015 ROLLOVER,20150903,20150904113157,20150819,OZIX,JA70003000,,1845154,281929.9044,2601.1611000000003,,
G90297,2015062901,2015,Lightning,2015-G90297,1.5,2015 ROLLOVER,20150629,20150721093631,20150629,OZIX,JA70003000,,1844915,15477.802500000002,503.9413,,
G90303,2015073001,2015,Lightning,2015-G90303,3994.4,2015 ROLLOVER,20150730,20150730135445,20150629,OZIX,JA70003000,,1844916,39944988.4059,49262.5654,,
G90309,2015070501,2015,Lightning,2015-G90309,1399.3,2015 ROLLOVER,20150705,20150707150936,20150629,OZIX,JA70003000,,1844917,13993806.636,32772.7388,,
G90313,2015072901,2015,Lightning,2015-G90313,39.2,2015 ROLLOVER,20150729,20150729155905,20150629,OZIX,JA70003000,,1844918,392860.2693,3120.6691,,
G90323,2015072401,2015,Lightning,2015-G90323,3151.8,2015 ROLLOVER,20150724,20150728160118,20150626,OZIX,JA70003000,,1844919,31518410.6243,44669.1512,,
K60575,2015081201,2015,Lightning,2015-K60575,3,2015 ROLLOVER,20150812,20150824093548,20150810,OZIX,JA70003000,,1845000,30793.4826,870.4078000000001,,
K60590,2015081801,2015,Person,2015-K60590,387.8,2015 ROLLOVER,20150818,20150818121647,20150813,OZIX,JA70003000,,1845001,3878683.2797,10640.1935,,
K60594,2015081401,2015,Lightning,2015-K60594,8.3,2015 ROLLOVER,20150814,20150822100119,20150813,OZIX,JA70003000,,1845002,83539.6848,1441.0592000000001,,
K70033,2015050901,2015,Person,2015-K70033,83.10000000000001,2015 ROLLOVER,20150619120330,20150619120330,20150503,OZIX,JA70003000,,1845003,831733.0348,4449.1630000000005,,
K70041,2015061901,2015,Person,2015-K70041,6.7,2015 ROLLOVER,20150619,20150824115324,20150508,OZIX,JA70003000,,1845004,67381.5189,1052.0141,,
N60590,2015082501,2015,Lightning,2015-N60590,529.5,2015 ROLLOVER,20150825,20150825150120,20150811,OZIX,JA70003000,,1845090,5295435.9811,12201.3248,,
N60667,2015082601,2015,Lightning,2015-N60667,251,2015 ROLLOVER,20150826,20150826180458,20150814,OZIX,JA70003000,,1845091,2510589.9636,8082.369900000001,,
N60685,2015081301,2015,Lightning,2015-N60685,1.3,2015 ROLLOVER,20150813,20151118103108,20150815,Non-corrected ground GPS                          ,JA70003000,,1845092,13144.8165,507.36760000000004,,
N60726,2015082901,2015,Lightning,2015-N60726,277.3,2015 ROLLOVER,20150829,20150830135223,20150815,OZIX,JA70003000,,1845093,2773422.4742,10892.6742,,
V50449,2015080601,2015,Lightning,2015-V50449,0.6,2015 ROLLOVER,20150806,20150915105801,20150814,OZIX,JA70003000,,1845155,6647.157300000001,464.9374,,
V50474,2015100701,2015,Person,2015-V50474,3.3000000000000003,2015 ROLLOVER,20151007,20151020154551,20151002,Non-corrected ground GPS                          ,JA70003000,,1845156,33414.1996,1168.2573,,
V60008,2015091801,2015,Person,2015-V60008,1,2015 ROLLOVER,20150918,20150921153805,20150422,Non-corrected ground GPS                          ,JA70003000,,1845157,10235.0019,469.57840000000004,,
V60143,2015061201,2015,Person,2015-V60143,6.1000000000000005,2015 ROLLOVER,20150612,20150911094905,20150610,OZIX,JA70003000,,1845158,61159.4613,1109.2445,,
V60339,2015072001,2015,Person,2015-V60339,4.7,2015 ROLLOVER,20150720,20150911093459,20150720,OZIX,JA70003000,,1845159,47633.0872,3109.3353,,
G90324,2015070501,2015,Lightning,2015-G90324,36,2015 ROLLOVER,20150705,20150706085936,20150629,OZIX,JA70003000,,1844920,360477.363,4808.8936,,
G90326,2015070801,2015,Lightning,2015-G90326,2395.6,2015 ROLLOVER,20150708,20150709210848,20150629,OZIX,JA70003000,,1844921,23956227.7774,33339.2184,,
G90327,2015070801,2015,Lightning,2015-G90327,26.6,2015 ROLLOVER,20150708,20150709211944,20150629,OZIX,JA70003000,,1844922,266436.9582,2589.6217,,
G90330,2015072301,2015,Lightning,2015-G90330,1.2,2015 ROLLOVER,20150723,20150724092555,20150629,OZIX,JA70003000,,1844923,12696.895199999999,848.7531,,
G90334,2015072901,2015,Lightning,2015-G90334,4,2015 ROLLOVER,20150729,20150729115428,20150629,OZIX,JA70003000,,1844924,40042.824,862.5538,,
G90337,2015072901,2015,Lightning,2015-G90337,9.4,2015 ROLLOVER,20150729,20150729133245,20150629,OZIX,JA70003000,,1844925,94652.6594,1335.0763000000002,,
C10038,2015051501,2015,Lightning,2015-C10038,164.20000000000002,2015 ROLLOVER,20150515,20150519211430,20150504,OZIX,JA70003000,,1844771,1642406.6928,8385.1415,,
C10185,2015073101,2015,Lightning,2015-C10185,1,2015 ROLLOVER,20150731,20150811112018,20150724,OZIX,JA70003000,,1844772,10422.5541,566.7457,,
C10248,2016032601,2015,Unknown,2015-C10248,2.4,2015 ROLLOVER,20160326,20160426154722,20160326,Non-corrected ground GPS                          ,JA70003000,,1844773,24017.3857,902.6624,,
G10157,2015052801,2015,Lightning,2015-G10157,1.9000000000000001,2015 ROLLOVER,20151003001716,20151002172148,20150524,Ozi,JA70003000,,1844822,19678.1706,1021.9035,,
G10365,2015071401,2015,Lightning,2015-G10365,458.6,2015 ROLLOVER,20150714,20150728180303,20150707,OZIX,JA70003000,,1844823,4586731.6411,10611.8358,,
G10376,2015071201,2015,Lightning,2015-G10376,54.4,2015 ROLLOVER,20150712,20150731154453,20150625,OZIX,JA70003000,,1844824,544450.359,4064.0292000000004,,
G10485,2015082001,2015,Person,2015-G10485,11.8,2015 ROLLOVER,20150820,20150922084522,20150819,Non-corrected ground GPS                          ,JA70003000,,1844825,118966.0399,2065.4662000000003,,
G30029,2015050601,2015,Person,2015-G30029,29.6,2015 ROLLOVER,20150506153053,20150506153053,20150428,OZIX,JA70003000,,1844826,296490.482,2806.4124,,
K30037,2014041501,2014,Person,2014-K30037,1.8,OZIX,20140415173721,20140415103747,20140412,GPS-TRACK,JA70003000,,1844616,18194.497199999998,667.3356,,
K30637,2014102001,2014,Person,2014-K30637,1.9000000000000001,OZIX,20141030,20141030,20141017,GPS-TRACK,JA70003000,,1844617,19163.8217,967.9677,,
N10334,2014080301,2014,Lightning,2014-N10334,1.6,OZIX,20140803,20140905103511,20140803,GPS-TRACK,JA70003000,,1844683,16396.5662,606.258,,
N10438,2014081701,2014,Lightning,2014-N10438,0.2,OZIX,20140817,20140902124553,20140803,GPS-TRACK,JA70003000,,1844684,2465.2237,186.36090000000002,,
N10554,2015030901,2014,Person,2014-N10554,12.700000000000001,OZIX,20150316132900,20150316132900,20150309,GPS-TRACK,JA70003000,,1844685,127735.8343,2303.6466,,
N10556,2015030901,2014,Person,2014-N10556,18.7,OZIX,20150317144401,20150317144401,20150309,GPS-TRACK,JA70003000,,1844686,187814.0274,2425.6699000000003,,
G30274,2015062801,2015,Lightning,2015-G30274,1.6,2015 ROLLOVER,20150716154353,20150716154726,20150625,OZIX,JA70003000,,1844827,16258.9954,620.541,,
G40017,2015041701,2015,Person,2015-G40017,1.6,2015 ROLLOVER,20150417,20150622105416,20150417,OZIX,JA70003000,,1844828,16023.5697,850.2773000000001,,
G40064,2015051901,2015,Lightning,2015-G40064,422.5,2015 ROLLOVER,20150519,20150519115248,20150504,OZIX,JA70003000,,1844829,4225345.7369,11866.2013,,
G40077,2015052101,2015,Lightning,2015-G40077,3,2015 ROLLOVER,20150521,20150622114734,20150520,OZIX,JA70003000,,1844830,30359.4839,782.5550000000001,,
G40503,2015090801,2015,Lightning,2015-G40503,1.3,2015 ROLLOVER,20150908,20151002120717,20150828,Non-corrected ground GPS                          ,JA70003000,,1844831,13439.8699,555.3414,,
G50044,2015051401,2015,Person,2015-G50044,7.2,2015 ROLLOVER,20150514,20150622154313,20150512,OZIX,JA70003000,,1844832,72880.6726,1940.1596000000002,,
G50156,2015052601,2015,Lightning,2015-G50156,6.7,2015 ROLLOVER,20150526,20150623083527,20150524,OZIX,JA70003000,,1844833,67171.4671,1620.6247,,
K40035,2014041301,2014,Person,2014-K40035,2,OZIX,20140413,20140823120029,20140413,GPS-TRACK,JA70003000,,1844618,20326.0182,838.3709,,
K40047,2014041401,2014,Person,2014-K40047,1.5,OZIX,20140414,20140823121519,20140414,GPS-TRACK,JA70003000,,1844619,15688.0157,618.525,,
K40159,2014063001,2014,Person,2014-K40159,0.6,OZIX,20140630,20140731132759,20140629,GPS-TRACK,JA70003000,,1844620,6080.7392,519.5244,,
K40231,2014071501,2014,Lightning,2014-K40231,110.2,OZIX,20140715,20140823123535,20140712,GPS-TRACK,JA70003000,,1844621,1102415.0009,4584.9103000000005,,
N10557,2015030901,2014,Person,2014-N10557,2.6,OZIX,20150316133437,20150316133437,20150309,GPS-TRACK,JA70003000,,1844687,26095.134,708.2968000000001,,
N20129,2014081501,2014,Person,2014-N20129,8.8,OZIX,20140815,20140818091459,20140716,GPS-TRACK,JA70003000,,1844688,88579.8579,1374.7140000000002,,
N20173,2014081201,2014,Lightning,2014-N20173,909,OZIX,20140812,20140812214147,20140721,GPS-TRACK,JA70003000,,1844689,9090599.5166,16159.9431,,
N20200,2014081301,2014,Lightning,2014-N20200,1966.9,OZIX,20140813,20140815110229,20140727,GPS-TRACK,JA70003000,,1844690,19669547.5188,27381.8242,,
N20227,2014082001,2014,Lightning,2014-N20227,720.9,OZIX,20140820,20140820191609,20140727,GPS-TRACK,JA70003000,,1844691,7209138.954,13996.0458,,
G60056,2015051601,2015,Person,2015-G60056,3.6,2015 ROLLOVER,20150516,20150609084048,20150516,OZIX,JA70003000,,1844834,36510.7457,1169.9379000000001,,
G60118,2015072001,2015,Lightning,2015-G60118,43.6,2015 ROLLOVER,20150720094646,20150720094711,20150525,OZIX,JA70003000,,1844835,436710.688,2936.0546,,
G60136,2015072001,2015,Lightning,2015-G60136,1.2,2015 ROLLOVER,20150720093853,20150720093929,20150525,OZIX,JA70003000,,1844836,12615.2031,483.3041,,
